timestamp,accX,accY,accZ
488883,380,-34,-16979
488887,401,-41,-16137
488891,402,-16,-16784
488895,357,-85,-16206
488899,198,22,-16430
488903,406,-126,-16263
488907,392,-64,-16710
488911,109,-7,-16131
488915,344,63,-16815
488919,379,4,-16870
488923,447,-57,-15927
488927,362,-69,-16968
488931,317,-55,-16832
488935,383,34,-15771
488939,398,-106,-16762
488943,423,-132,-16240
488947,434,-40,-16408
488951,429,-67,-17066
488955,406,47,-16066
488959,479,27,-16425
488963,438,30,-16623
488966,481,-108,-16212
488970,353,65,-16192
488974,340,34,-16599
488978,438,-83,-16394
488982,358,136,-16357
488986,325,7,-16578
488990,327,17,-16333
488994,336,-83,-16398
488998,334,-136,-16633
489002,380,-71,-16363
489006,301,-154,-16351
489010,374,-53,-16613
489014,301,-169,-16321
489018,452,-71,-16516
489022,381,-122,-16683
489026,264,9,-16302
489030,321,-1,-16403
489034,437,-32,-16471
489038,362,-44,-16381
489042,310,75,-16301
489046,291,60,-16599
489050,354,90,-16281
489054,413,39,-16457
489058,363,52,-16537
489062,343,-29,-16198
489066,320,-19,-16670
489070,455,-126,-16434
489074,482,-62,-16264
489078,429,-161,-16656
489082,408,-120,-16289
489086,444,-36,-16232
489090,461,-89,-16602
489094,486,-4,-16397
489098,402,45,-16494
489102,324,2,-16496
489106,449,75,-16129
489109,388,84,-16720
489113,331,42,-16648
489117,316,65,-16210
489121,274,29,-16682
489125,273,0,-16589
489129,362,49,-16314
489133,138,-88,-16590
489137,199,-55,-16440
489141,299,-91,-16362
489145,350,-104,-16582
489149,350,-91,-16319
489153,412,-79,-16444
489157,375,-161,-16468
489161,519,-145,-16376
489165,558,-64,-16421
489169,484,-19,-16495
489173,461,14,-16422
489177,498,-28,-16455
489181,459,46,-16414
489185,465,0,-16496
489189,441,117,-16358
489193,380,31,-16478
489197,413,45,-16544
489201,351,-59,-16397
489205,346,-62,-16404
489209,303,-54,-16471
489213,252,-61,-16442
489217,261,-95,-16472
489221,247,-79,-16517
489225,278,-112,-16334
489229,258,-150,-16498
489233,284,-87,-16338
489237,284,-94,-16337
489241,294,-5,-16562
489245,385,6,-16331
489248,356,3,-16480
489252,410,27,-16401
489256,451,71,-16327
489260,468,28,-16477
489264,507,19,-16403
489268,514,54,-16501
489272,538,-22,-16368
489276,502,-44,-16431
489280,508,-112,-16473
489284,531,-122,-16382
489288,486,-167,-16534
489292,452,-33,-16387
489296,410,-55,-16424
489300,391,-50,-16502
489304,331,-41,-16474
489308,269,-12,-16342
489312,221,39,-16576
489316,203,37,-16266
489320,212,29,-16489
489324,227,-5,-16431
489328,288,19,-16394
489332,284,4,-16465
489336,290,-36,-16410
489340,312,-47,-16415
489344,409,-34,-16450
489348,480,-53,-16384
489352,485,-66,-16408
489356,479,-48,-16586
489360,538,-56,-16384
489364,529,35,-16567
489368,566,-83,-16381
489372,537,-7,-16328
489376,507,-52,-16469
489380,443,-57,-16455
489384,457,-16,-16464
489388,340,11,-16409
489392,315,-33,-16532
489396,319,-14,-16402
489400,203,-62,-16394
489404,215,-5,-16488
489408,283,1,-16316
489412,257,-53,-16350
489416,217,-51,-16508
489420,331,-41,-16375
489424,292,-28,-16472
489428,420,-5,-16432
489431,452,-2,-16246
489435,389,-39,-16578
489439,487,-25,-16418
489443,271,-34,-16396
489447,496,-47,-16575
489451,417,-26,-16242
489455,456,-59,-16425
489459,512,-9,-16488
489463,461,-59,-16390
489467,438,42,-16500
489471,425,-50,-16334
489475,424,54,-16252
489479,331,-62,-16609
489483,431,-21,-16541
489487,374,-73,-16265
489491,285,-136,-16619
489495,245,-119,-16568
489500,316,-55,-16228
489503,295,-64,-16644
489507,257,-49,-16423
489512,294,48,-16348
489515,352,9,-16455
489519,364,40,-16570
489523,399,29,-16339
489527,387,53,-16384
489531,411,16,-16574
489535,440,65,-16438
489539,451,-5,-16436
489543,459,-35,-16500
489547,451,-77,-16303
489551,413,-86,-16560
489555,443,-159,-16410
489559,441,-159,-16393
489563,398,-147,-16534
489567,390,-159,-16710
489571,389,-123,-16119
489575,403,-43,-16611
489579,335,-30,-16428
489583,369,70,-16328
489587,289,11,-16588
489591,344,147,-16454
489595,264,113,-16501
489599,387,26,-16501
489603,389,89,-16420
489607,374,52,-16460
489611,338,6,-16438
489615,374,-7,-16456
489619,387,-164,-16546
489623,407,-96,-16266
489627,345,-120,-16585
489631,352,-121,-16426
489635,443,-134,-16442
489639,447,-111,-16462
489643,395,-114,-16495
489647,371,-8,-16465
489651,426,-115,-16327
489655,394,-12,-16404
489659,391,126,-16522
489663,369,-41,-16250
489667,376,26,-16561
489671,384,-6,-16508
489675,430,-3,-16210
489679,455,38,-16648
489683,373,-25,-16446
489687,323,31,-16458
489691,456,-20,-16522
489695,417,-28,-16321
489699,316,-191,-16576
489703,381,-55,-16310
489707,343,-80,-16535
489711,357,-78,-16607
489715,329,-104,-16438
489719,372,42,-16748
489723,323,-51,-16031
489727,375,-62,-16027
489731,332,-55,-16732
489735,404,-25,-16377
489739,428,-19,-16088
489743,382,-15,-16789
489747,387,-90,-16559
489751,357,138,-16448
489755,413,-106,-16499
489759,441,20,-16109
489763,374,49,-16698
489767,406,-100,-16311
489771,386,94,-16164
489775,412,-98,-16634
489779,423,-32,-16630
489783,343,-24,-16217
489787,263,-80,-16488
489791,473,-66,-16536
489795,451,2,-16333
489799,422,15,-16369
489803,250,-36,-16298
489807,331,-115,-16669
489811,464,43,-16176
489815,398,-20,-16867
489819,304,91,-16581
489823,257,21,-16254
489826,413,-12,-16793
489831,483,16,-16235
489834,403,-154,-16625
489839,392,-62,-16299
489843,288,-66,-16063
489847,443,-25,-16782
489851,409,-120,-16337
489855,457,14,-16203
489859,369,14,-16524
489862,373,-61,-16346
489866,461,-19,-16514
489870,431,-49,-16511
489875,452,97,-16337
489878,279,1,-16724
489882,389,25,-16812
489886,536,52,-15994
489890,388,-32,-17060
489894,243,-26,-16570
489898,369,108,-16108
489902,414,-110,-16754
489906,364,-80,-16400
489910,314,-62,-16309
489914,375,-54,-16299
489918,341,-97,-16520
489922,407,-83,-16482
489926,346,-66,-16641
489930,369,-31,-16403
489934,312,67,-16438
489938,313,-48,-16713
489942,437,156,-15973
489946,412,17,-16450
489950,341,-77,-16483
489954,465,102,-15982
489958,421,-32,-16715
489962,364,-17,-16521
489966,482,23,-16099
489970,395,23,-16724
489974,307,33,-16137
489978,432,-44,-16334
489982,378,12,-16744
489986,395,-44,-16326
489990,412,-84,-16436
489994,273,-115,-16516
489998,408,-34,-16270
490002,421,-105,-16531
490006,254,103,-16747
490010,347,-139,-16313
490014,354,17,-16571
490018,347,-113,-16530
490022,344,-5,-16427
490026,285,-67,-16362
490030,334,-60,-16608
490034,429,-107,-16026
490038,298,50,-16432
490042,306,38,-16374
490046,373,-34,-16557
490050,324,-40,-16849
490054,361,-49,-16410
490058,361,-44,-16201
490062,227,-73,-16632
490066,267,-140,-16079
490070,350,6,-16576
490074,301,-33,-16152
490078,402,-89,-16747
490082,406,-27,-16464
490086,501,32,-16465
490089,438,-137,-16289
490094,526,50,-16568
490097,511,-69,-16475
490101,487,114,-16324
490105,405,92,-16451
490109,383,-42,-16579
490113,394,105,-16405
490117,413,-5,-16396
490121,309,-33,-16485
490125,310,42,-16475
490129,174,65,-16444
490133,332,-150,-16371
490137,157,2,-16317
490141,305,-181,-16716
490145,227,-79,-16199
490149,379,-6,-16543
490153,276,-47,-16468
490157,348,10,-16361
490161,454,22,-16314
490165,387,-41,-16499
490169,433,25,-16331
490173,402,15,-16373
490177,331,12,-16551
490181,461,89,-16236
490185,543,7,-16645
490188,527,85,-16221
490192,458,13,-16415
490196,366,-94,-16618
490200,542,-4,-16364
490204,445,-54,-16661
490208,395,8,-16730
490212,403,-112,-16362
490216,395,-8,-16275
490220,365,-39,-16381
490224,341,-101,-16474
490228,310,-14,-16399
490232,481,-30,-16559
490236,210,-3,-16367
490240,258,-66,-16711
490244,252,-29,-16107
490248,246,-33,-16552
490252,303,-30,-16259
490256,434,-8,-16497
490260,271,49,-16508
490264,371,15,-16537
490268,371,-43,-16342
490272,457,6,-16457
490276,403,-143,-16414
490280,479,-189,-16458
490284,475,-61,-16498
490288,509,-215,-16369
490292,484,-126,-16615
490296,516,30,-16712
490300,451,-2,-16216
490304,559,25,-16477
490308,525,155,-16586
490312,412,20,-16385
490316,451,159,-16865
490320,396,81,-16175
490324,333,35,-16437
490328,354,76,-16660
490332,352,-1,-16283
490335,273,-23,-16702
490339,373,-92,-16251
490343,121,-101,-16258
490347,304,-145,-16541
490352,295,-66,-16392
490356,234,-156,-16463
490360,366,-77,-16641
490364,349,-218,-16203
490368,517,55,-16804
490372,524,-70,-16225
490376,433,-45,-16380
490380,426,-106,-16400
490384,503,-34,-16279
490388,483,-80,-16362
490392,449,24,-16505
490396,460,43,-16211
490400,412,97,-16426
490404,351,38,-16487
490408,349,70,-16257
490411,276,-53,-16657
490415,215,57,-16141
490419,489,-122,-16391
490423,284,-130,-16634
490428,279,-98,-16091
490432,432,-180,-16721
490436,266,-140,-16313
490440,310,53,-16120
490444,443,-56,-16681
490448,301,14,-16217
490451,463,-52,-16477
490455,474,-64,-16356
490460,366,17,-16420
490463,453,72,-16584
490467,418,-90,-16426
490471,445,77,-16493
490475,487,9,-16445
490479,487,41,-16508
490483,456,-3,-16349
490487,454,62,-16688
490491,492,-49,-16653
490495,384,-102,-16316
490499,195,80,-16513
490503,334,-28,-16609
490507,290,-59,-16374
490511,285,-8,-16460
490515,229,-64,-16481
490519,276,11,-16324
490523,232,-103,-16237
490527,346,-87,-16330
490531,307,-71,-16736
490535,271,8,-16073
490539,390,-145,-16803
490543,453,-57,-16126
490547,426,-39,-16782
490551,499,-30,-16424
490555,419,92,-16583
490559,398,68,-16452
490563,493,64,-16545
490567,459,25,-16302
490571,461,36,-16769
490574,477,46,-16148
490578,442,150,-16780
490582,414,-8,-16427
490586,470,-36,-16437
490590,492,42,-16698
490594,268,-112,-16281
490598,275,-57,-16679
490602,303,-82,-16833
490606,375,-128,-16064
490610,229,-99,-16646
490614,233,-226,-16207
490618,159,50,-16419
490622,281,-100,-16453
490626,439,-56,-16481
490630,402,68,-16324
490634,202,-50,-16393
490638,259,35,-16726
490642,419,25,-16154
490646,315,71,-16475
490650,355,48,-16536
490654,455,94,-16106
490658,513,-71,-16727
490662,528,-79,-16274
490666,541,-79,-16330
490670,476,-134,-16513
490674,563,-210,-16319
490678,444,-215,-16216
490682,428,-120,-16903
490686,517,-86,-16027
490690,348,-11,-16313
490694,263,52,-16747
490698,268,92,-16416
490702,294,134,-16253
490706,190,76,-16766
490710,164,114,-16070
490714,371,256,-16660
490718,276,-107,-16449
490722,350,35,-16062
490726,407,6,-16920
490730,452,-172,-16542
490734,387,-54,-16453
490738,536,-22,-16507
490742,431,-230,-16426
490746,500,-184,-16589
490750,482,-153,-16342
490754,527,-7,-16423
490758,535,42,-16349
490762,440,-41,-16193
490766,463,71,-16571
490770,430,94,-16306
490774,461,56,-16494
490778,339,124,-16434
490782,358,-21,-16246
490786,289,137,-16558
490790,259,17,-16467
490794,322,59,-16221
490798,308,-22,-16577
490802,197,-27,-16191
490806,302,-254,-16721
490810,213,-149,-16336
490814,412,-288,-16305
490818,291,-42,-16679
490822,325,-73,-16185
490826,475,-53,-16877
490830,430,-45,-16065
490834,382,103,-16554
490838,423,233,-16714
490842,460,109,-16204
490846,513,200,-16078
490850,398,85,-16824
490854,461,104,-16267
490858,476,100,-16408
490862,421,-99,-16623
490866,443,-36,-16304
490870,492,-275,-16796
490874,340,-210,-16265
490878,332,-257,-16296
490883,247,-191,-16247
490887,302,-91,-16334
490891,268,-1,-16316
490895,212,-39,-16357
490899,235,119,-16641
490903,141,87,-16440
490906,265,159,-16387
490910,334,92,-16283
490914,311,86,-16482
490918,333,86,-16583
490922,357,105,-16355
490926,357,68,-16789
490930,481,-14,-16648
490934,450,-76,-16459
490938,492,-127,-16333
490942,436,-42,-16720
490946,532,-275,-16183
490950,551,-25,-16457
490954,437,-242,-16223
490958,473,-157,-16379
490963,409,14,-16659
490966,428,-191,-16205
490970,309,68,-16545
490974,295,24,-16295
490978,418,-12,-16136
490982,231,18,-16882
490986,102,69,-16291
490990,382,235,-16380
490994,231,-21,-16547
490998,208,-95,-16364
491002,310,-37,-16485
491006,296,-25,-16570
491010,425,-80,-16398
491014,424,-110,-16483
491018,382,3,-16935
491022,498,-108,-16280
491026,499,-26,-16520
491030,495,71,-16608
491034,606,-3,-16365
491038,455,36,-16634
491042,344,91,-16202
491046,422,-8,-16704
491050,416,116,-16361
491054,321,-31,-16284
491058,227,9,-16675
491062,137,-129,-16004
491066,233,-134,-16643
491070,215,-86,-16663
491074,133,-129,-15983
491078,216,57,-16273
491082,228,-29,-16526
491086,309,-35,-16418
491090,390,134,-16522
491094,341,3,-16201
491098,285,-9,-16481
491102,423,13,-16354
491106,607,-45,-16419
491110,564,8,-16310
491113,465,-9,-16525
491117,471,-88,-16316
491121,571,-87,-16740
491125,694,-145,-16176
491129,489,-43,-16582
491133,304,-88,-16417
491137,348,-102,-16309
491142,308,-88,-16552
491146,332,-25,-16594
491150,242,20,-16199
491153,154,-2,-16504
491157,259,-39,-16650
491161,349,21,-16201
491165,413,-45,-16672
491169,144,-78,-16185
491173,140,29,-16182
491177,221,23,-16666
491181,488,-20,-16926
491185,359,20,-15675
491189,382,24,-17050
491193,162,-35,-16274
491197,580,111,-16146
491201,686,-99,-16981
491205,579,-29,-16092
491209,437,1,-16345
491213,448,-72,-17124
491217,596,-28,-15854
491221,635,-134,-16057
491225,640,14,-17027
491229,314,-39,-15688
491233,406,-116,-16272
491237,375,-115,-16853
491241,437,-132,-16090
491245,200,1,-16897
491249,170,-23,-16160
491253,269,35,-16127
491257,344,3,-16812
491261,281,-20,-16189
491265,216,107,-16146
491269,226,60,-16691
491273,291,15,-16125
491277,258,-16,-16842
491281,384,-89,-16199
491285,271,-96,-16591
491289,281,33,-16433
491293,408,-131,-16321
491297,519,-8,-16502
491301,484,57,-16433
491305,462,-107,-16706
491309,342,63,-16256
491313,746,90,-16513
491316,580,-22,-16178
491320,445,9,-16330
491324,294,-88,-16477
491328,355,-4,-16209
491332,363,-8,-16668
491336,337,-150,-16748
491340,213,-77,-16124
491344,180,-14,-16807
491348,199,-60,-16616
491352,282,-34,-16173
491356,301,-55,-16646
491360,257,-52,-16352
491364,357,60,-16554
491368,262,55,-16785
491372,365,12,-16332
491376,445,80,-16729
491380,466,-53,-16114
491384,418,83,-16844
491388,434,-61,-16484
491392,524,-25,-16493
491396,523,62,-16457
491400,429,73,-16596
491404,510,5,-16161
491408,558,10,-16534
491411,510,-75,-16354
491415,397,-113,-16649
491420,407,-91,-16118
491424,358,-120,-16663
491428,202,-87,-16465
491432,144,58,-16396
491436,325,-41,-16497
491440,122,-23,-16684
491444,120,2,-16223
491448,186,-80,-16318
491452,225,-67,-16701
491456,203,9,-16309
491459,274,-14,-16764
491463,407,98,-15968
491467,527,-33,-16639
491471,527,-17,-16154
491475,557,-52,-16463
491479,584,-110,-16415
491483,698,-98,-16265
491487,562,-155,-16645
491492,609,-34,-16460
491496,568,1,-16509
491499,465,-76,-16125
491503,409,112,-16702
491507,296,64,-16217
491511,200,149,-16499
491515,177,4,-16649
491519,248,89,-16071
491523,261,-5,-16612
491527,86,-40,-16530
491531,326,-63,-16310
491535,379,-69,-16542
491539,305,-137,-16540
491543,272,-167,-16198
491547,312,-201,-16552
491551,458,-121,-16692
491555,528,-157,-16137
491559,477,-76,-16624
491563,360,14,-15982
491567,435,-41,-16913
491571,474,74,-16017
491575,514,158,-16492
491579,437,33,-16535
491583,494,31,-16482
491587,371,118,-16515
491591,450,-31,-16293
491595,333,88,-15970
491599,364,-90,-16925
491603,300,-119,-16560
491607,354,6,-16011
491611,293,-219,-17086
491615,300,-114,-16290
491619,228,-174,-16418
491623,249,-179,-16546
491627,361,-130,-16114
491631,325,-39,-16662
491635,395,-84,-16244
491639,393,26,-16324
491643,324,40,-16650
491647,434,108,-16642
491651,561,171,-16516
491655,462,101,-16318
491659,340,76,-16352
491663,485,-21,-16447
491667,435,-44,-16544
491671,602,-85,-16397
491675,430,-181,-16301
491679,422,-109,-16251
491683,325,-157,-16492
491687,415,-121,-16563
491691,350,-282,-16402
491696,270,-4,-16451
491699,149,-12,-16483
491703,449,-107,-16513
491708,417,102,-16430
491712,254,6,-16567
491715,177,149,-16417
491719,186,153,-16276
491723,411,-2,-16639
491727,408,22,-16203
491731,297,75,-15993
491735,322,-140,-16878
491739,431,-11,-15856
491743,562,-76,-16603
491747,514,-150,-16324
491751,421,-68,-16378
491755,450,-87,-16523
491759,494,-131,-16344
491763,509,-80,-16677
491767,554,-194,-16612
491772,369,-21,-16420
491776,337,12,-16366
491779,343,-115,-16533
491783,384,47,-16443
491787,287,71,-16303
491791,269,211,-16454
491795,263,122,-16626
491799,344,71,-16824
491803,371,-4,-16010
491807,199,18,-16598
491811,230,-100,-16342
491815,413,-71,-16276
491819,393,-117,-16537
491823,455,-174,-16182
491827,299,-72,-16762
491831,329,-186,-16329
491836,463,-132,-16348
491840,424,45,-16704
491844,490,-42,-16026
491848,304,21,-16775
491852,494,97,-16169
491855,549,-138,-16665
491860,446,68,-16413
491863,287,4,-16365
491867,351,57,-16569
491871,394,34,-16153
491875,347,-8,-16686
491879,368,-53,-16312
491883,278,7,-16358
491887,323,-172,-16649
491891,348,27,-16754
491895,384,-99,-16251
491899,305,-253,-16539
491903,243,-119,-16554
491907,457,-207,-16401
491911,511,-111,-16676
491915,443,-12,-16156
491919,388,-73,-16681
491923,374,90,-16407
491927,529,74,-16478
491931,433,105,-16540
491935,361,136,-16386
491939,310,81,-16286
491943,366,46,-16654
491947,468,-87,-16416
491951,317,-109,-16455
491955,262,-90,-16747
491959,305,-148,-16133
491963,345,-152,-16722
491967,360,-126,-16680
491971,410,-87,-16031
491975,188,-95,-17104
491979,355,-232,-16249
491983,460,-135,-16437
491988,463,41,-16850
491991,364,56,-16169
491995,422,84,-16627
491999,511,-5,-16837
492003,566,58,-16241
492007,465,181,-16303
492011,449,67,-16773
492015,399,45,-16160
492019,707,57,-16247
492023,424,-104,-16646
492027,330,41,-16248
492031,287,-122,-16479
492035,284,-85,-16269
492039,236,-114,-16308
492043,261,-149,-16366
492047,221,-202,-16631
492051,234,-88,-16220
492055,258,-117,-16705
492059,386,-100,-16400
492063,302,92,-16499
492067,508,-41,-16664
492071,457,117,-16207
492075,392,110,-16589
492079,544,-12,-16466
492083,557,25,-15982
492087,506,153,-16761
492091,446,-100,-16198
492095,405,-34,-16279
492099,386,-118,-16839
492103,453,-42,-16384
492107,452,-92,-16195
492111,216,-124,-16893
492116,396,-127,-16195
492120,436,-361,-16514
492124,264,-138,-16495
492128,223,67,-15974
492132,319,-123,-16609
492136,364,94,-16519
492140,405,91,-16225
492144,328,91,-16797
492147,347,56,-16712
492151,342,137,-16178
492155,511,15,-16712
492159,398,94,-16200
492163,545,-109,-16701
492167,485,-15,-16613
492171,511,-88,-16502
492175,534,-48,-16183
492179,445,-145,-16849
492184,496,-172,-16025
492188,369,-109,-16679
492192,303,-70,-16385
492196,381,19,-16342
492200,322,67,-16821
492204,322,-30,-16535
492208,276,-11,-16345
492212,170,140,-16794
492216,168,97,-16530
492220,362,108,-16144
492224,376,132,-16729
492228,405,-166,-16233
492232,279,-61,-16343
492236,469,-135,-16494
492240,585,-124,-16243
492244,440,-122,-16546
492248,491,-212,-16267
492252,564,-190,-16643
492256,555,-240,-16353
492260,540,-45,-16552
492264,401,-142,-16508
492268,349,26,-16650
492272,472,41,-16441
492276,410,43,-16344
492280,387,148,-16707
492284,266,142,-16138
492288,179,114,-16762
492292,191,147,-16122
492296,318,-115,-16805
492300,97,2,-16460
492304,260,-107,-16427
492308,317,-215,-16471
492312,336,-118,-15947
492316,282,-152,-17049
492320,426,-157,-15927
492324,416,-89,-16234
492328,505,-114,-16724
492333,469,2,-16432
492336,611,40,-16497
492340,484,33,-16323
492344,485,96,-16146
492348,515,116,-16762
492352,578,155,-16674
492356,464,78,-16106
492360,294,16,-16734
492364,314,-91,-15961
492368,281,-74,-16549
492372,280,-141,-16571
492376,294,-99,-16442
492380,311,-56,-16360
492384,209,-156,-16623
492388,250,-127,-16494
492392,349,-162,-16246
492396,365,26,-16656
492400,303,-20,-16175
492404,322,62,-16325
492408,257,-50,-16565
492412,534,-31,-16244
492416,291,149,-15969
492420,377,-49,-16819
492424,469,74,-16161
492428,545,213,-16178
492432,544,80,-16828
492436,484,24,-16556
492440,492,41,-16211
492444,445,-177,-16702
492448,490,-104,-16208
492452,499,-231,-16431
492456,278,-240,-16711
492460,294,-72,-16355
492464,282,-132,-16615
492468,328,-87,-16222
492472,179,30,-16654
492476,160,-79,-16215
492480,172,91,-16553
492484,239,130,-16451
492488,237,130,-16387
492492,3,96,-16124
492496,219,35,-16950
492500,553,103,-16670
492504,451,-18,-16213
492508,499,-55,-16770
492512,510,-189,-16420
492516,498,-135,-16450
492520,543,-158,-16451
492524,577,-151,-16273
492528,536,-162,-16520
492532,537,-102,-16406
492536,585,26,-16730
492540,520,57,-16181
492544,340,-4,-16114
492548,290,-39,-16696
492552,294,98,-16324
492556,337,-48,-16458
492560,156,96,-16479
492564,179,-11,-16418
492568,226,107,-16494
492572,261,48,-16348
492576,222,-5,-16513
492580,329,31,-16414
492584,410,-121,-16413
492588,354,-26,-16450
492592,435,-43,-16326
492596,497,-212,-16294
492600,432,-87,-16632
492604,496,-159,-16229
492608,765,-131,-16709
492612,423,-33,-16455
492616,553,-49,-16166
492620,481,83,-16684
492624,412,76,-15979
492628,326,162,-16269
492632,446,-24,-16568
492636,348,94,-16207
492640,351,93,-16454
492644,210,-49,-16680
492648,395,18,-16083
492652,351,-29,-16803
492656,181,-144,-16157
492660,378,-107,-15909
492664,248,-123,-16897
492668,367,-363,-16024
492672,266,97,-16073
492676,306,-141,-16893
492680,421,-80,-16095
492684,479,-106,-16465
492688,405,12,-16677
492692,517,-31,-16562
492696,510,9,-16232
492700,535,57,-16640
492704,553,138,-16044
492708,400,93,-16672
492712,524,163,-16448
492716,517,51,-16450
492720,358,-14,-16458
492724,348,-134,-16373
492728,323,-81,-16271
492732,249,-75,-16888
492736,223,-127,-16268
492740,219,-119,-16472
492744,347,-180,-16255
492748,189,-31,-16214
492752,260,-28,-16420
492756,247,-164,-16281
492760,280,-9,-16554
492764,316,37,-16283
492768,413,-14,-16279
492772,419,106,-16609
492776,475,48,-16432
492780,545,88,-16329
492784,483,76,-16649
492788,569,-46,-16125
492792,507,229,-16763
492796,547,-55,-16354
492800,566,-61,-16333
492804,395,-8,-16597
492808,461,-74,-16579
492812,410,56,-16324
492816,298,13,-16581
492820,303,-97,-16649
492824,256,-75,-16358
492828,229,-50,-16691
492832,291,-11,-16208
492836,246,32,-16701
492840,238,-65,-16393
492844,310,22,-16451
492848,426,12,-16529
492852,321,60,-16480
492856,403,19,-16321
492860,486,16,-16687
492863,519,-39,-16357
492867,522,35,-16290
492871,455,-9,-16554
492875,541,-53,-16398
492879,592,-55,-16491
492883,475,-150,-16390
492887,396,-104,-16547
492892,334,-102,-16444
492896,364,-118,-16463
492900,292,-49,-16563
492904,352,-142,-16624
492908,168,-67,-16234
492912,171,-19,-16490
492916,244,47,-16492
492920,270,44,-16382
492924,212,51,-16432
492928,146,72,-16479
492931,315,-35,-16548
492935,352,35,-16363
492939,320,-94,-16306
492943,415,35,-16402
492947,426,-23,-16321
492951,487,-129,-16618
492955,532,-60,-16369
492959,525,-29,-16488
492963,550,-98,-16452
492967,574,-53,-16503
492971,547,-39,-16368
492975,496,-27,-16512
492979,509,27,-16455
492983,381,41,-16160
492987,323,-21,-16726
492991,397,20,-16155
492995,395,49,-16312
492999,236,243,-16543
493003,286,8,-16267
493007,244,-88,-16493
493011,256,25,-16518
493015,64,-120,-16161
493019,200,3,-16695
493023,195,-4,-16439
493026,349,-112,-16299
493031,316,-17,-16739
493035,215,-157,-16414
493039,259,7,-16480
493043,355,-57,-16611
493047,460,-38,-16357
493051,399,-34,-16549
493055,537,25,-16566
493058,472,21,-16276
493062,642,25,-16632
493066,563,-84,-16743
493070,540,-25,-16175
493074,438,23,-16535
493078,419,-11,-16458
493082,452,64,-16341
493086,381,-4,-16502
493090,379,-24,-16337
493094,306,-32,-16191
493098,247,-35,-16492
493102,338,-59,-16535
493106,248,-66,-16191
493110,274,-102,-16650
493114,241,-38,-16324
493118,365,-75,-16361
493122,247,-102,-16529
493126,407,-71,-16296
493130,382,-62,-16268
493134,350,-95,-16525
493138,510,-51,-16611
493142,446,-20,-16228
493146,508,25,-16578
493150,441,22,-16502
493154,481,27,-16349
493158,421,13,-16387
493162,374,5,-16528
493166,461,26,-16425
493170,345,-105,-16281
493174,348,24,-16732
493178,384,-97,-16500
493182,355,-13,-16286
493186,401,-28,-16759
493190,351,16,-16167
493194,385,-81,-16433
493198,368,-27,-16708
493202,334,-55,-16091
493206,329,-106,-16732
493210,389,-60,-16387
493214,296,-16,-16450
493218,333,-42,-16466
493222,289,18,-16415
493226,278,-49,-16367
493230,314,78,-16525
493234,293,17,-16323
493238,376,-11,-16696
493242,389,-7,-16347
493245,470,88,-16511
493249,505,-84,-16543
493253,491,9,-16264
493257,494,-35,-16540
493261,497,0,-16535
493265,395,-43,-16175
493269,406,21,-16198
493273,461,-58,-16679
493277,434,-75,-16319
493281,424,-16,-16446
493285,336,-63,-16597
493289,394,-29,-16304
493293,365,-35,-16572
493297,377,-12,-16263
493301,258,-63,-16272
493305,346,-52,-16534
493309,334,-105,-16468
493313,279,-5,-16282
493317,325,-28,-16562
493321,267,-37,-16460
493325,381,-53,-16342
493329,380,-6,-16517
493333,414,19,-16243
493337,399,-12,-16546
493341,392,55,-16452
493345,412,-16,-16613
493349,391,-133,-16388
493353,463,-14,-16100
493357,351,111,-16708
493361,452,-98,-16234
493365,538,65,-16488
493369,537,24,-16589
493373,403,-46,-16394
493377,407,-5,-16492
493381,444,-9,-16267
493384,408,-24,-16206
493388,340,-74,-16510
493393,362,-32,-16624
493397,360,-113,-16381
493401,318,-114,-16482
493405,291,-82,-16132
493409,319,-28,-16722
493413,260,-25,-16326
493417,201,-11,-16400
493421,218,-82,-16527
493425,305,47,-16397
493429,254,-29,-16240
493433,474,52,-16766
493437,305,3,-16167
493440,365,38,-16630
493444,416,30,-16354
493448,490,-81,-16306
493452,457,26,-16485
493456,468,-111,-16663
493460,455,-83,-16174
493464,480,-20,-16606
493468,431,-204,-16740
493473,488,56,-16079
493476,417,-77,-16694
493480,408,-93,-16335
493484,359,-30,-16488
493488,343,-33,-16409
493492,397,34,-16501
493496,290,118,-16428
493500,207,3,-16748
493504,341,73,-16309
493508,350,48,-16256
493512,267,-8,-16691
493516,275,-49,-16235
493520,319,-62,-16145
493524,320,-152,-16769
493528,457,-133,-16146
493532,416,-159,-16077
493536,384,-117,-16684
493540,377,-87,-16559
493544,515,-17,-16672
493548,442,27,-16525
493552,446,121,-16368
493556,509,36,-16555
493560,563,77,-16573
493564,571,165,-16293
493568,511,39,-16690
493572,512,56,-16357
493576,274,82,-16477
493580,413,-85,-16606
493584,286,-26,-16674
493588,150,-107,-16195
493592,108,-26,-16579
493596,71,-172,-16370
493600,182,-41,-16467
493604,241,-179,-16737
493608,280,-50,-16132
493612,288,-73,-16621
493616,353,1,-16714
493620,416,-94,-16173
493624,467,77,-16470
493628,501,91,-16393
493632,484,64,-16640
493636,544,29,-16404
493640,656,53,-16413
493644,708,10,-16523
493648,631,34,-16324
493651,630,21,-16500
493655,553,-79,-16595
493659,729,-157,-16386
493664,346,-151,-16484
493668,475,-136,-16423
493672,363,-176,-16378
493676,266,-171,-16460
