timestamp,accX,accY,accZ
124178,-1088,100,-16436
124182,-1104,107,-16435
124186,-1106,69,-16424
124190,-1088,82,-16422
124194,-1069,92,-16451
124198,-1076,62,-16444
124202,-1078,79,-16430
124207,-1081,84,-16436
124211,-1083,75,-16424
124215,-1091,81,-16443
124219,-1096,81,-16449
124223,-1101,77,-16429
124227,-1099,75,-16433
124231,-1097,70,-16460
124235,-1092,82,-16433
124239,-1103,83,-16445
124243,-1086,90,-16452
124248,-1098,64,-16419
124252,-1090,68,-16432
124256,-1099,79,-16429
124260,-1095,69,-16428
124264,-1110,85,-16427
124268,-1113,75,-16419
124272,-1104,80,-16427
124276,-1104,75,-16435
124280,-1093,71,-16425
124284,-1104,81,-16428
124289,-1090,84,-16430
124293,-1096,79,-16433
124297,-1072,74,-16427
124301,-1094,62,-16454
124305,-1095,71,-16435
124309,-1079,71,-16421
124313,-1092,75,-16433
124317,-1082,88,-16433
124321,-1109,77,-16446
124325,-1087,78,-16445
124329,-1089,70,-16440
124334,-1093,84,-16432
124338,-1093,86,-16447
124342,-1096,78,-16437
124346,-1078,82,-16424
124350,-1090,57,-16423
124354,-1090,84,-16440
124358,-1095,78,-16420
124362,-1088,78,-16425
124366,-1101,76,-16443
124371,-1089,81,-16435
124375,-1083,90,-16433
124379,-1098,93,-16433
124383,-1108,95,-16439
124387,-1073,89,-16444
124391,-1084,87,-16418
124395,-1100,86,-16431
124399,-1104,90,-16436
124403,-1099,85,-16449
124407,-1100,69,-16428
124411,-1094,86,-16447
124416,-1091,84,-16455
124420,-1081,78,-16428
124424,-1086,87,-16444
124428,-1097,91,-16437
124432,-1097,78,-16431
124436,-1097,78,-16441
124440,-1083,90,-16449
124444,-1087,82,-16435
124448,-1069,69,-16436
124453,-1069,68,-16435
124457,-1074,77,-16456
124461,-1086,84,-16449
124465,-1096,76,-16430
124469,-1068,79,-16435
124473,-1107,90,-16441
124477,-1105,83,-16422
124481,-1103,78,-16423
124485,-1085,65,-16424
124489,-1073,60,-16439
124493,-1082,79,-16432
124498,-1097,81,-16435
124502,-1106,76,-16433
124506,-1110,83,-16440
124510,-1097,102,-16444
124514,-1094,83,-16430
124518,-1103,69,-16453
124522,-1086,97,-16441
124526,-1093,86,-16424
124530,-1101,82,-16449
124534,-1097,80,-16444
124539,-1090,76,-16433
124543,-1094,83,-16440
124547,-1085,90,-16428
124551,-1103,73,-16436
124555,-1108,80,-16435
124559,-1079,71,-16430
124563,-1066,67,-16454
124567,-1101,66,-16415
124571,-1096,79,-16424
124575,-1089,77,-16423
124579,-1101,66,-16434
124584,-1080,86,-16439
124588,-1070,78,-16448
124592,-1071,90,-16454
124596,-1090,73,-16443
124600,-1088,88,-16421
124604,-1065,84,-16434
124608,-1092,86,-16426
124612,-1092,66,-16441
124616,-1090,71,-16446
124620,-1099,86,-16447
124625,-1094,70,-16442
124629,-1109,74,-16413
124633,-1100,90,-16411
124637,-1098,70,-16413
124641,-1093,77,-16450
124645,-1097,76,-16442
124649,-1096,83,-16452
124653,-1098,98,-16437
124657,-1073,76,-16450
124661,-1095,66,-16442
124666,-1090,79,-16443
124670,-1083,94,-16444
124674,-1084,85,-16419
124678,-1087,78,-16428
124682,-1078,95,-16439
124686,-1081,86,-16439
124690,-1114,76,-16410
124694,-1104,88,-16413
124698,-1075,72,-16427
124702,-1104,65,-16436
124707,-1088,71,-16456
124711,-1102,75,-16428
124715,-1103,76,-16429
124719,-1094,78,-16429
124723,-1091,71,-16430
124727,-1108,75,-16439
124731,-1103,69,-16428
124735,-1078,61,-16441
124739,-1081,75,-16449
124743,-1093,73,-16433
124747,-1093,85,-16466
124752,-1084,96,-16459
124756,-1098,73,-16432
124760,-1086,66,-16434
124764,-1083,90,-16433
124768,-1088,90,-16406
124772,-1086,87,-16443
124776,-1083,63,-16438
124780,-1078,71,-16425
124784,-1108,82,-16446
124788,-1080,68,-16438
124793,-1076,75,-16429
124797,-1105,79,-16427
124801,-1091,67,-16431
124805,-1096,82,-16428
124809,-1101,85,-16433
124813,-1097,77,-16428
124817,-1084,99,-16429
124821,-1098,88,-16448
124825,-1112,85,-16443
124829,-1094,87,-16414
124834,-1065,78,-16433
124838,-1092,69,-16430
124842,-1110,92,-16434
124846,-1078,74,-16417
124850,-1084,82,-16430
124854,-1078,79,-16456
124858,-1074,74,-16441
124862,-1080,76,-16425
124866,-1100,66,-16431
124870,-1068,71,-16425
124875,-1095,75,-16433
124879,-1111,68,-16445
124883,-1101,92,-16421
124887,-1098,74,-16429
124891,-1103,76,-16420
124895,-1107,75,-16428
124899,-1088,89,-16428
124903,-1088,77,-16429
124907,-1090,78,-16433
124911,-1091,68,-16450
124916,-1089,81,-16437
124920,-1093,78,-16443
124924,-1098,75,-16438
124928,-1087,74,-16423
124932,-1106,74,-16428
124936,-1098,88,-16439
124940,-1088,64,-16442
124944,-1100,58,-16445
124948,-1094,80,-16459
124952,-1084,94,-16454
124957,-1090,96,-16428
124961,-1092,63,-16429
124965,-1084,76,-16440
124969,-1079,71,-16436
124973,-1084,64,-16441
124977,-1081,79,-16444
124981,-1087,84,-16448
124985,-1088,80,-16434
124989,-1082,88,-16420
124994,-1108,77,-16430
124998,-1080,71,-16447
125002,-1092,73,-16429
125006,-1086,68,-16420
125010,-1080,93,-16422
125014,-1084,82,-16443
125018,-1102,69,-16436
125022,-1104,74,-16420
125026,-1079,78,-16449
125030,-1098,88,-16437
125035,-1092,83,-16434
125039,-1083,84,-16429
125043,-1105,84,-16425
125047,-1100,75,-16422
125051,-1095,65,-16437
125055,-1081,80,-16420
125059,-1105,73,-16427
125063,-1077,70,-16412
125067,-1102,80,-16431
125071,-1098,75,-16426
125076,-1112,90,-16445
125080,-1085,98,-16440
125084,-1086,67,-16449
125088,-1089,78,-16446
125092,-1097,76,-16415
125096,-1080,66,-16436
125100,-1095,67,-16429
125104,-1084,84,-16429
125108,-1077,74,-16416
125112,-1089,67,-16422
125116,-1090,76,-16421
125121,-1102,71,-16429
125125,-1105,59,-16439
125129,-1088,80,-16429
125133,-1067,67,-16420
125137,-1090,71,-16425
125141,-1096,65,-16431
125145,-1081,75,-16426
125149,-1091,65,-16464
125153,-1091,68,-16436
125157,-1100,71,-16442
125162,-1086,80,-16442
125166,-1109,96,-16445
125170,-1093,88,-16430
125174,-1090,87,-16445
125178,-1087,81,-16437
125182,-1108,65,-16427
125186,-1087,67,-16421
125190,-1093,80,-16416
125194,-1102,81,-16424
125198,-1075,83,-16440
125203,-1087,81,-16431
125207,-1092,86,-16430
125211,-1085,78,-16446
125215,-1110,80,-16432
125219,-1101,85,-16421
125223,-1104,88,-16420
125227,-1088,76,-16426
125231,-1093,68,-16440
125235,-1083,69,-16438
125239,-1089,62,-16456
125243,-1088,82,-16452
125248,-1063,88,-16421
125252,-1093,75,-16420
125256,-1097,65,-16430
125260,-1094,71,-16426
125264,-1097,80,-16428
125268,-1099,68,-16437
125272,-1101,62,-16435
125276,-1097,90,-16428
125280,-1101,75,-16446
125285,-1078,79,-16449
125289,-1113,89,-16447
125293,-1107,75,-16438
125297,-1081,86,-16427
125301,-1094,80,-16412
125305,-1091,75,-16432
125309,-1106,90,-16438
125313,-1095,71,-16448
125317,-1094,92,-16427
125321,-1088,80,-16429
125326,-1094,84,-16426
125330,-1083,96,-16465
125334,-1076,98,-16443
125338,-1098,86,-16433
125342,-1080,63,-16446
125346,-1097,80,-16449
125350,-1092,81,-16450
125354,-1082,82,-16450
125358,-1103,85,-16430
125362,-1089,65,-16434
125367,-1101,87,-16429
125371,-1092,77,-16437
125375,-1074,88,-16444
125379,-1097,81,-16432
125383,-1074,74,-16451
125387,-1079,68,-16445
125391,-1079,77,-16426
125395,-1095,78,-16434
125399,-1108,95,-16441
125403,-1077,72,-16429
125408,-1101,71,-16440
125412,-1092,80,-16442
125416,-1074,67,-16420
125420,-1090,73,-16429
125424,-1097,91,-16435
125428,-1080,90,-16428
125432,-1093,84,-16457
125436,-1079,86,-16450
125440,-1080,105,-16442
125445,-1090,89,-16415
125449,-1094,73,-16418
125453,-1081,93,-16421
125457,-1101,86,-16439
125461,-1102,86,-16421
125465,-1075,81,-16443
125469,-1087,79,-16439
125473,-1080,79,-16431
125477,-1081,91,-16445
125481,-1081,87,-16443
125486,-1085,74,-16443
125490,-1102,92,-16431
125494,-1086,86,-16416
125498,-1089,99,-16432
125502,-1079,101,-16447
125506,-1102,83,-16440
125510,-1095,85,-16439
125514,-1084,89,-16433
125518,-1072,88,-16429
125522,-1091,100,-16419
125527,-1105,65,-16432
125531,-1091,66,-16444
125535,-1088,71,-16434
125539,-1082,75,-16430
125543,-1080,97,-16441
125547,-1077,74,-16429
125551,-1087,75,-16433
125555,-1103,79,-16411
125559,-1097,64,-16429
125563,-1110,57,-16443
125568,-1084,91,-16436
125572,-1081,68,-16435
125576,-1098,82,-16432
125580,-1087,73,-16445
125584,-1097,71,-16431
125588,-1082,85,-16456
125592,-1096,93,-16441
125596,-1104,73,-16416
125600,-1092,77,-16434
125605,-1080,76,-16436
125609,-1085,86,-16438
125613,-1089,76,-16428
125617,-1090,101,-16439
125621,-1090,80,-16431
125625,-1096,77,-16430
125629,-1085,87,-16432
125633,-1083,99,-16437
125637,-1095,94,-16425
125642,-1105,78,-16420
125646,-1110,74,-16421
125650,-1102,81,-16419
125654,-1107,89,-16429
125658,-1097,77,-16438
125662,-1098,84,-16447
125666,-1094,82,-16445
125670,-1075,79,-16436
125674,-1083,87,-16426
125678,-1092,69,-16425
125683,-1100,69,-16421
125687,-1094,79,-16414
125691,-1087,62,-16417
125695,-1089,69,-16417
125699,-1087,73,-16435
125703,-1099,69,-16421
125707,-1085,76,-16426
125711,-1088,76,-16437
125715,-1087,77,-16440
125719,-1079,80,-16425
125723,-1093,59,-16417
125728,-1101,77,-16422
125732,-1105,81,-16431
125736,-1097,80,-16436
125740,-1086,66,-16412
125744,-1091,66,-16409
125748,-1090,81,-16436
125752,-1089,77,-16443
125756,-1080,98,-16449
125760,-1085,90,-16432
125764,-1094,71,-16421
125769,-1108,81,-16429
125773,-1092,86,-16432
125777,-1082,87,-16432
125781,-1076,78,-16442
125785,-1096,76,-16434
125789,-1092,94,-16438
125793,-1089,84,-16452
125797,-1077,96,-16443
125801,-1087,84,-16427
125805,-1099,81,-16429
125810,-1075,68,-16436
125814,-1099,77,-16420
125818,-1084,81,-16436
125822,-1063,77,-16439
125826,-1108,83,-16452
125830,-1116,90,-16445
125834,-1082,78,-16428
125838,-1087,88,-16426
125842,-1078,98,-16422
125847,-1078,83,-16448
125851,-1101,85,-16436
125855,-1107,86,-16422
125859,-1091,71,-16433
125863,-1088,67,-16439
125867,-1083,66,-16442
125871,-1092,64,-16444
125875,-1082,75,-16431
125879,-1079,73,-16439
125883,-1086,76,-16427
125887,-1081,76,-16431
125892,-1096,88,-16428
125896,-1081,88,-16426
125900,-1077,87,-16434
125904,-1103,71,-16425
125908,-1105,85,-16432
125912,-1108,80,-16439
125916,-1087,82,-16424
125920,-1087,78,-16424
125924,-1101,103,-16419
125928,-1090,82,-16440
125933,-1101,92,-16444
125937,-1086,81,-16441
125941,-1088,70,-16456
125945,-1097,73,-16417
125949,-1087,73,-16422
125953,-1095,81,-16436
125957,-1098,69,-16436
125961,-1097,83,-16428
125965,-1099,73,-16426
125969,-1107,73,-16419
125974,-1094,79,-16415
125978,-1091,56,-16430
125982,-1093,72,-16416
125986,-1083,87,-16428
125990,-1096,92,-16438
125994,-1098,86,-16440
125998,-1093,86,-16431
126002,-1088,72,-16427
126006,-1076,83,-16434
126010,-1070,60,-16431
126015,-1096,47,-16439
126019,-1077,67,-16437
126023,-1084,76,-16436
126027,-1082,62,-16464
126031,-1110,58,-16448
126035,-1106,74,-16445
126039,-1073,77,-16450
126043,-1086,83,-16433
126047,-1088,100,-16428
126052,-1064,103,-16438
126056,-1098,77,-16437
126060,-1107,87,-16447
126064,-1100,90,-16431
126068,-1093,81,-16421
126072,-1088,85,-16424
126076,-1090,72,-16420
126080,-1108,57,-16431
126084,-1116,69,-16407
126088,-1122,59,-16451
126092,-1099,70,-16436
126097,-1095,76,-16447
126101,-1084,79,-16443
126105,-1101,77,-16432
126109,-1095,72,-16423
126113,-1085,65,-16423
126117,-1106,83,-16420
126121,-1103,86,-16431
126125,-1083,94,-16430
126129,-1083,80,-16441
126133,-1084,100,-16427
126138,-1085,97,-16441
126142,-1088,92,-16439
126146,-1086,91,-16416
126150,-1068,88,-16414
126154,-1089,83,-16443
126158,-1100,75,-16433
126162,-1092,72,-16421
126166,-1103,80,-16437
126171,-1096,63,-16438
126175,-1087,72,-16422
126179,-1095,83,-16432
126183,-1104,80,-16415
126187,-1088,79,-16425
126191,-1084,78,-16432
126195,-1084,78,-16461
126199,-1104,70,-16452
126203,-1092,67,-16444
126207,-1084,95,-16437
126212,-1073,98,-16433
126216,-1092,79,-16421
126220,-1082,81,-16423
126224,-1088,75,-16433
126228,-1094,96,-16433
126232,-1092,76,-16445
126236,-1090,71,-16427
126240,-1097,86,-16416
126244,-1101,78,-16426
126248,-1106,87,-16431
126252,-1109,77,-16422
126256,-1090,85,-16439
126261,-1103,78,-16462
126265,-1102,72,-16447
126269,-1105,84,-16430
126273,-1089,85,-16420
126277,-1099,79,-16411
126281,-1092,71,-16432
126285,-1088,73,-16435
126289,-1099,67,-16453
126293,-1098,81,-16439
126297,-1100,79,-16426
126302,-1074,87,-16438
126306,-1103,85,-16431
126310,-1076,75,-16431
126314,-1090,90,-16425
126318,-1086,71,-16431
126322,-1086,76,-16436
126326,-1089,86,-16440
126330,-1083,67,-16447
126334,-1099,70,-16423
126338,-1101,73,-16443
126343,-1101,74,-16432
126347,-1100,74,-16455
126351,-1099,53,-16451
126355,-1117,85,-16443
126359,-1102,73,-16427
126363,-1085,75,-16437
126367,-1081,84,-16431
126371,-1090,81,-16432
126375,-1091,86,-16418
126379,-1110,69,-16445
126383,-1101,78,-16442
126388,-1097,72,-16434
126392,-1084,84,-16440
126396,-1099,84,-16426
126400,-1098,74,-16418
126404,-1095,85,-16418
126408,-1082,84,-16433
126412,-1097,68,-16427
126416,-1073,87,-16433
126420,-1096,85,-16437
126424,-1104,89,-16436
126429,-1101,85,-16426
126433,-1098,86,-16422
126437,-1106,78,-16418
126441,-1106,61,-16436
126445,-1103,78,-16434
126449,-1100,82,-16437
126453,-1092,72,-16434
126457,-1094,79,-16425
126461,-1083,76,-16434
126466,-1097,77,-16438
126470,-1097,77,-16432
126474,-1093,65,-16436
126478,-1086,71,-16439
126482,-1072,79,-16431
126486,-1076,94,-16429
126490,-1090,91,-16433
126494,-1073,72,-16452
126498,-1089,78,-16424
126503,-1092,70,-16422
126507,-1078,73,-16432
126511,-1088,84,-16431
126515,-1099,90,-16421
126519,-1087,79,-16422
126523,-1091,73,-16432
126527,-1107,85,-16456
126531,-1115,74,-16456
126535,-1101,79,-16433
126539,-1106,64,-16438
126544,-1078,52,-16445
126548,-1089,74,-16454
126552,-1076,70,-16458
126556,-1101,65,-16442
126560,-1102,88,-16437
126564,-1079,87,-16438
126568,-1095,79,-16424
126572,-1086,72,-16445
126576,-1072,81,-16442
126580,-1102,63,-16447
126585,-1101,74,-16429
126589,-1092,81,-16421
126593,-1095,83,-16418
126597,-1087,84,-16418
126601,-1085,76,-16429
126605,-1086,82,-16455
126609,-1098,82,-16435
126613,-1100,72,-16433
126617,-1100,73,-16434
126622,-1094,81,-16418
126626,-1087,78,-16429
126630,-1100,83,-16429
126634,-1096,75,-16425
126638,-1091,83,-16395
126642,-1109,76,-16425
126646,-1103,95,-16437
126650,-1081,86,-16446
126654,-1097,94,-16439
126658,-1097,84,-16439
126662,-1081,100,-16421
126667,-1098,77,-16418
126671,-1093,59,-16441
126675,-1077,70,-16435
126679,-1096,89,-16457
126683,-1085,75,-16432
126687,-1084,74,-16420
126691,-1088,77,-16430
126695,-1085,80,-16441
126700,-1087,79,-16446
126704,-1105,79,-16439
126708,-1097,84,-16438
126712,-1074,88,-16427
126716,-1091,84,-16434
126720,-1100,88,-16406
126724,-1098,97,-16418
126728,-1087,75,-16438
126732,-1088,81,-16418
126736,-1096,89,-16435
126741,-1088,90,-16427
126745,-1085,69,-16420
126749,-1106,89,-16455
126753,-1090,78,-16452
126757,-1086,81,-16430
126761,-1079,88,-16452
126765,-1080,81,-16440
126769,-1082,79,-16438
126773,-1083,77,-16446
126777,-1092,99,-16446
126782,-1096,73,-16432
126786,-1095,65,-16446
126790,-1108,77,-16438
126794,-1102,76,-16423
126798,-1079,74,-16436
126802,-1078,85,-16435
126806,-1088,75,-16453
126810,-1100,68,-16431
126814,-1098,86,-16437
126818,-1099,70,-16441
126823,-1096,70,-16468
126827,-1095,63,-16454
126831,-1081,82,-16436
126835,-1092,94,-16423
126839,-1085,74,-16426
126843,-1089,92,-16435
126847,-1085,83,-16438
126851,-1103,87,-16432
126855,-1077,90,-16425
126859,-1090,90,-16436
126863,-1112,82,-16422
126868,-1099,105,-16433
126872,-1092,100,-16440
126876,-1078,97,-16439
126880,-1079,96,-16428
126884,-1108,82,-16432
126888,-1097,89,-16440
126892,-1091,104,-16434
126896,-1077,104,-16442
126901,-1081,88,-16431
126905,-1092,69,-16440
126909,-1088,81,-16445
126913,-1101,75,-16446
126917,-1104,87,-16441
126921,-1096,86,-16438
126925,-1100,67,-16426
126929,-1104,75,-16437
126933,-1086,91,-16427
126938,-1096,80,-16418
126942,-1101,79,-16432
126946,-1106,94,-16449
126950,-1087,73,-16435
126954,-1084,92,-16433
126958,-1087,88,-16440
126962,-1102,96,-16436
126966,-1096,90,-16431
126970,-1101,71,-16440
126974,-1096,77,-16436
126978,-1102,81,-16438
126983,-1084,77,-16442
126987,-1071,72,-16444
126991,-1082,76,-16424
126995,-1094,77,-16437
126999,-1088,98,-16452
127003,-1088,92,-16449
127007,-1101,87,-16434
127011,-1106,92,-16434
127015,-1104,87,-16430
127019,-1092,81,-16422
127023,-1106,82,-16449
127028,-1107,85,-16435
127032,-1083,75,-16426
127036,-1073,84,-16452
127040,-1081,92,-16436
127044,-1097,91,-16440
127048,-1090,83,-16432
127052,-1096,95,-16455
127056,-1087,76,-16438
127060,-1093,75,-16445
127064,-1095,85,-16426
127069,-1069,78,-16417
127073,-1078,84,-16444
127077,-1106,102,-16421
127081,-1098,77,-16424
127085,-1103,80,-16434
127089,-1084,82,-16435
127093,-1097,98,-16451
127097,-1102,90,-16448
127102,-1098,87,-16439
127106,-1087,72,-16446
127110,-1080,78,-16430
127114,-1083,74,-16419
127118,-1080,69,-16420
127122,-1079,86,-16451
127126,-1098,87,-16419
127130,-1098,87,-16419
127134,-1089,96,-16416
127138,-1094,91,-16452
127143,-1076,71,-16434
127147,-1072,85,-16438
127151,-1076,87,-16434
127155,-1083,74,-16450
127159,-1096,80,-16427
127163,-1087,77,-16427
127167,-1099,91,-16421
127171,-1106,76,-16431
127175,-1091,75,-16421
127179,-1088,95,-16427
127183,-1109,80,-16446
127188,-1104,76,-16433
127192,-1082,74,-16419
127196,-1074,80,-16431
127200,-1086,89,-16429
127204,-1091,73,-16433
127208,-1107,87,-16441
127212,-1089,86,-16436
127216,-1070,111,-16435
127220,-1090,70,-16424
127225,-1101,63,-16424
127229,-1105,71,-16435
127233,-1092,76,-16434
127237,-1094,77,-16444
127241,-1106,78,-16453
127245,-1100,77,-16435
127249,-1085,81,-16435
127253,-1094,75,-16434
127257,-1097,85,-16447
127261,-1095,88,-16410
127266,-1077,86,-16411
127270,-1107,82,-16447
127274,-1100,84,-16440
127278,-1095,80,-16429
127282,-1099,63,-16436
127286,-1088,55,-16416
127290,-1094,73,-16413
127294,-1096,86,-16427
127298,-1092,84,-16441
127302,-1080,83,-16439
127307,-1084,88,-16440
127311,-1082,81,-16442
127315,-1087,66,-16438
127319,-1100,87,-16432
127323,-1083,93,-16428
127327,-1082,92,-16431
127331,-1087,75,-16426
127335,-1091,87,-16430
127339,-1100,81,-16412
127343,-1086,79,-16412
127347,-1109,93,-16418
127352,-1109,75,-16415
127356,-1084,79,-16432
127360,-1112,70,-16439
127364,-1099,93,-16438
127368,-1087,80,-16456
127372,-1101,90,-16440
127376,-1100,78,-16442
127380,-1074,66,-16435
127384,-1078,67,-16442
127388,-1092,86,-16419
127393,-1097,82,-16441
127397,-1092,69,-16443
127401,-1080,91,-16420
127405,-1097,94,-16414
127409,-1100,78,-16421
127413,-1093,85,-16419
127417,-1094,90,-16438
127421,-1089,75,-16421
127425,-1087,76,-16432
127429,-1101,76,-16435
127433,-1078,66,-16429
127437,-1078,102,-16448
127442,-1112,98,-16447
127446,-1084,94,-16455
127450,-1094,88,-16432
127454,-1092,92,-16433
127458,-1100,89,-16422
127462,-1103,74,-16442
127466,-1078,68,-16434
127470,-1098,94,-16425
127474,-1103,81,-16416
127479,-1087,70,-16458
127483,-1078,61,-16455
127487,-1094,78,-16443
127491,-1084,76,-16436
127495,-1059,80,-16435
127499,-1088,94,-16417
127503,-1097,85,-16453
127507,-1109,80,-16456
127511,-1112,67,-16442
127516,-1087,74,-16433
127520,-1090,77,-16441
127524,-1094,90,-16447
127528,-1090,98,-16422
127532,-1073,82,-16419
127536,-1065,92,-16418
127540,-1085,84,-16415
127544,-1082,72,-16432
127548,-1079,93,-16409
127552,-1088,86,-16418
127557,-1087,75,-16439
127561,-1084,80,-16435
127565,-1095,74,-16439
127569,-1073,81,-16439
127573,-1085,76,-16441
127577,-1096,67,-16427
127581,-1105,85,-16419
127585,-1096,103,-16433
127589,-1089,87,-16424
127594,-1100,75,-16424
127598,-1089,76,-16443
127602,-1099,76,-16446
127606,-1103,93,-16435
127610,-1085,85,-16428
127614,-1086,82,-16442
127618,-1094,93,-16439
127622,-1096,96,-16437
127626,-1091,101,-16440
127631,-1086,84,-16425
127635,-1089,88,-16408
127639,-1088,88,-16420
127643,-1094,83,-16424
127647,-1098,74,-16448
127651,-1091,85,-16445
127655,-1084,78,-16439
127659,-1058,80,-16424
127663,-1104,84,-16431
127667,-1087,88,-16424
127672,-1084,72,-16454
127676,-1090,82,-16417
127680,-1102,71,-16439
127684,-1095,79,-16427
127688,-1118,86,-16445
127692,-1077,80,-16430
127696,-1072,73,-16446
127700,-1083,76,-16430
127704,-1095,85,-16439
127708,-1091,71,-16429
127713,-1096,76,-16436
127717,-1094,88,-16447
127721,-1092,79,-16418
127725,-1103,83,-16419
127729,-1091,73,-16425
127733,-1096,86,-16427
127737,-1093,84,-16435
127741,-1075,85,-16436
127745,-1080,74,-16422
127749,-1077,91,-16433
127753,-1082,88,-16429
127758,-1082,71,-16453
127762,-1083,68,-16432
127766,-1091,83,-16438
127770,-1094,76,-16447
127774,-1085,82,-16447
127778,-1076,83,-16439
127782,-1075,82,-16443
127786,-1095,81,-16455
127790,-1095,82,-16444
127794,-1082,84,-16443
127799,-1088,92,-16422
127803,-1098,87,-16436
127807,-1101,79,-16444
127811,-1078,74,-16441
127815,-1098,76,-16435
127819,-1103,77,-16429
127823,-1104,74,-16424
127827,-1081,87,-16437
127831,-1100,99,-16446
127835,-1109,79,-16443
127839,-1113,90,-16450
127843,-1113,84,-16439
127848,-1090,81,-16416
127852,-1094,78,-16429
127856,-1107,80,-16445
127860,-1089,78,-16437
127864,-1086,80,-16454
127868,-1098,72,-16411
127872,-1097,78,-16408
127876,-1084,86,-16428
127880,-1098,84,-16434
127884,-1089,71,-16427
127888,-1082,82,-16428
127893,-1067,83,-16441
127897,-1089,80,-16450
127901,-1083,77,-16413
127905,-1091,88,-16438
127909,-1097,66,-16420
127913,-1107,95,-16414
127917,-1078,98,-16441
127921,-1091,73,-16442
127925,-1111,83,-16446
127929,-1097,68,-16417
127934,-1106,74,-16426
127938,-1099,70,-16453
127942,-1109,78,-16434
127946,-1096,80,-16424
127950,-1093,87,-16451
127954,-1097,73,-16457
127958,-1094,90,-16432
127962,-1088,86,-16421
127966,-1088,78,-16434
127970,-1089,68,-16436
127975,-1085,73,-16425
127979,-1088,80,-16453
127983,-1106,85,-16449
127987,-1091,71,-16428
127991,-1103,81,-16444
127995,-1109,85,-16437
127999,-1104,82,-16417
128003,-1106,81,-16449
128007,-1106,88,-16439
128011,-1101,88,-16428
128016,-1094,86,-16447
128020,-1080,73,-16442
128024,-1073,96,-16439
128028,-1084,92,-16440
128032,-1093,67,-16440
128036,-1089,72,-16435
128040,-1100,78,-16445
128044,-1091,72,-16433
128048,-1109,84,-16434
128053,-1098,85,-16420
128057,-1097,83,-16425
128061,-1099,84,-16441
128065,-1093,87,-16455
128069,-1087,90,-16440
128073,-1081,76,-16441
128077,-1086,83,-16423
128081,-1096,62,-16433
128085,-1092,69,-16447
128089,-1097,89,-16435
128093,-1101,88,-16423
128098,-1074,99,-16450
128102,-1081,80,-16437
128106,-1079,75,-16422
128110,-1083,73,-16430
128114,-1072,63,-16423
128118,-1078,77,-16443
128122,-1114,75,-16450
128126,-1075,93,-16453
128130,-1081,90,-16426
128134,-1081,91,-16433
128138,-1097,81,-16429
128142,-1075,88,-16429
128147,-1096,100,-16438
128151,-1091,79,-16439
128155,-1089,91,-16433
128159,-1092,76,-16433
128163,-1068,67,-16423
128167,-1079,78,-16454
128171,-1108,78,-16432
128175,-1089,91,-16429
128179,-1094,82,-16449
128183,-1088,78,-16434
128188,-1088,78,-16432
128192,-1091,71,-16433
128196,-1085,81,-16438
128200,-1068,81,-16445
128204,-1084,80,-16414
128208,-1098,93,-16427
128212,-1076,84,-16419
128216,-1095,87,-16406
128220,-1094,92,-16427
128224,-1080,90,-16420
128229,-1073,60,-16426
128233,-1106,61,-16444
128237,-1104,73,-16439
128241,-1083,71,-16442
128245,-1084,73,-16428
128249,-1096,82,-16430
128253,-1087,70,-16436
128257,-1104,79,-16440
128261,-1099,77,-16441
128265,-1099,92,-16429
128270,-1105,83,-16430
128274,-1123,85,-16432
128278,-1109,79,-16441
128282,-1098,98,-16434
128286,-1114,78,-16421
128290,-1079,94,-16438
128294,-1082,86,-16414
128298,-1087,74,-16433
128302,-1088,74,-16427
128307,-1094,68,-16427
128311,-1087,79,-16447
128315,-1109,82,-16433
128319,-1084,80,-16436
128323,-1082,82,-16430
128327,-1092,74,-16436
128331,-1110,80,-16431
128335,-1108,85,-16426
128339,-1100,86,-16430
128343,-1102,82,-16424
128348,-1090,70,-16437
128352,-1095,68,-16411
128356,-1095,77,-16439
128360,-1108,73,-16444
128364,-1081,60,-16434
128368,-1081,74,-16430
128372,-1086,81,-16430
128376,-1099,71,-16417
128380,-1086,90,-16441
128384,-1083,68,-16432
128389,-1104,74,-16431
128393,-1066,75,-16436
128397,-1082,84,-16435
128401,-1093,77,-16442
128405,-1084,89,-16447
128409,-1084,93,-16424
128413,-1093,78,-16443
128417,-1105,83,-16415
128421,-1103,71,-16437
128425,-1098,78,-16428
128430,-1100,66,-16441
128434,-1116,69,-16439
128438,-1095,79,-16436
128442,-1077,75,-16416
128446,-1079,80,-16417
128450,-1088,81,-16451
128454,-1088,55,-16438
128458,-1083,70,-16433
128462,-1100,79,-16454
128466,-1103,75,-16451
128471,-1092,95,-16435
128475,-1091,92,-16431
128479,-1075,96,-16433
128483,-1068,83,-16428
128487,-1080,86,-16442
128491,-1099,80,-16436
128495,-1104,82,-16446
128499,-1082,96,-16444
128503,-1081,68,-16450
128508,-1078,79,-16438
128512,-1100,86,-16427
128516,-1076,78,-16433
128520,-1085,81,-16429
128524,-1090,70,-16450
128528,-1097,80,-16441
128532,-1106,76,-16444
128536,-1080,70,-16429
128540,-1085,84,-16421
128544,-1086,71,-16433
128548,-1097,63,-16444
128553,-1099,89,-16443
128557,-1081,87,-16431
128561,-1093,78,-16445
128565,-1096,64,-16439
128569,-1085,69,-16429
128573,-1094,69,-16448
128577,-1090,79,-16454
128581,-1080,77,-16432
